generation,best_fitness,run_id,experiment
77,181.96997833488084,Fixed_Structure_Baseline_trial_3,phase2_ablation
78,181.96997833488084,Fixed_Structure_Baseline_trial_3,phase2_ablation
79,181.96997833488084,Fixed_Structure_Baseline_trial_3,phase2_ablation
80,181.96997833488084,Fixed_Structure_Baseline_trial_3,phase2_ablation
81,181.96997833488084,Fixed_Structure_Baseline_trial_3,phase2_ablation
82,181.96997833488084,Fixed_Structure_Baseline_trial_3,phase2_ablation
83,181.96997833488084,Fixed_Structure_Baseline_trial_3,phase2_ablation
84,181.96997833488084,Fixed_Structure_Baseline_trial_3,phase2_ablation
85,181.96997833488084,Fixed_Structure_Baseline_trial_3,phase2_ablation
86,181.96997833488084,Fixed_Structure_Baseline_trial_3,phase2_ablation
87,181.96997833488084,Fixed_Structure_Baseline_trial_3,phase2_ablation
88,181.96997833488084,Fixed_Structure_Baseline_trial_3,phase2_ablation
89,181.96997833488084,Fixed_Structure_Baseline_trial_3,phase2_ablation
90,181.96997833488084,Fixed_Structure_Baseline_trial_3,phase2_ablation
91,181.96997833488084,Fixed_Structure_Baseline_trial_3,phase2_ablation
92,181.96997833488084,Fixed_Structure_Baseline_trial_3,phase2_ablation
93,181.96997833488084,Fixed_Structure_Baseline_trial_3,phase2_ablation
94,181.96997833488084,Fixed_Structure_Baseline_trial_3,phase2_ablation
95,181.96997833488084,Fixed_Structure_Baseline_trial_3,phase2_ablation
96,181.96997833488084,Fixed_Structure_Baseline_trial_3,phase2_ablation
97,181.96997833488084,Fixed_Structure_Baseline_trial_3,phase2_ablation
98,181.96997833488084,Fixed_Structure_Baseline_trial_3,phase2_ablation
99,181.96997833488084,Fixed_Structure_Baseline_trial_3,phase2_ablation
0,36.71428571428571,Fixed_Structure_Baseline_trial_4,phase2_ablation
1,97.2878787878788,Fixed_Structure_Baseline_trial_4,phase2_ablation
2,97.2878787878788,Fixed_Structure_Baseline_trial_4,phase2_ablation
3,97.2878787878788,Fixed_Structure_Baseline_trial_4,phase2_ablation
4,106.91579917588376,Fixed_Structure_Baseline_trial_4,phase2_ablation
5,106.91579917588376,Fixed_Structure_Baseline_trial_4,phase2_ablation
6,106.91579917588376,Fixed_Structure_Baseline_trial_4,phase2_ablation
7,106.91579917588376,Fixed_Structure_Baseline_trial_4,phase2_ablation
8,106.91579917588376,Fixed_Structure_Baseline_trial_4,phase2_ablation
9,106.91579917588376,Fixed_Structure_Baseline_trial_4,phase2_ablation
10,106.91579917588376,Fixed_Structure_Baseline_trial_4,phase2_ablation
11,106.91579917588376,Fixed_Structure_Baseline_trial_4,phase2_ablation
12,106.91579917588376,Fixed_Structure_Baseline_trial_4,phase2_ablation
13,106.91579917588376,Fixed_Structure_Baseline_trial_4,phase2_ablation
14,106.91579917588376,Fixed_Structure_Baseline_trial_4,phase2_ablation
15,108.53035400259958,Fixed_Structure_Baseline_trial_4,phase2_ablation
16,108.53035400259958,Fixed_Structure_Baseline_trial_4,phase2_ablation
17,108.53035400259958,Fixed_Structure_Baseline_trial_4,phase2_ablation
18,108.53035400259958,Fixed_Structure_Baseline_trial_4,phase2_ablation
19,120.63006824568447,Fixed_Structure_Baseline_trial_4,phase2_ablation
20,134.00523549417707,Fixed_Structure_Baseline_trial_4,phase2_ablation
21,152.59174157932037,Fixed_Structure_Baseline_trial_4,phase2_ablation
22,152.59174157932037,Fixed_Structure_Baseline_trial_4,phase2_ablation
23,152.59174157932037,Fixed_Structure_Baseline_trial_4,phase2_ablation
24,152.59174157932037,Fixed_Structure_Baseline_trial_4,phase2_ablation
25,152.59174157932037,Fixed_Structure_Baseline_trial_4,phase2_ablation
26,152.59174157932037,Fixed_Structure_Baseline_trial_4,phase2_ablation
27,152.59174157932037,Fixed_Structure_Baseline_trial_4,phase2_ablation
28,152.59174157932037,Fixed_Structure_Baseline_trial_4,phase2_ablation
29,152.59174157932037,Fixed_Structure_Baseline_trial_4,phase2_ablation
30,152.59174157932037,Fixed_Structure_Baseline_trial_4,phase2_ablation
31,152.59174157932037,Fixed_Structure_Baseline_trial_4,phase2_ablation
32,152.59174157932037,Fixed_Structure_Baseline_trial_4,phase2_ablation
33,152.59174157932037,Fixed_Structure_Baseline_trial_4,phase2_ablation
34,152.59174157932037,Fixed_Structure_Baseline_trial_4,phase2_ablation
35,152.59174157932037,Fixed_Structure_Baseline_trial_4,phase2_ablation
36,152.59174157932037,Fixed_Structure_Baseline_trial_4,phase2_ablation
37,152.59174157932037,Fixed_Structure_Baseline_trial_4,phase2_ablation
38,152.59174157932037,Fixed_Structure_Baseline_trial_4,phase2_ablation
39,152.59174157932037,Fixed_Structure_Baseline_trial_4,phase2_ablation
40,152.59174157932037,Fixed_Structure_Baseline_trial_4,phase2_ablation
41,152.59174157932037,Fixed_Structure_Baseline_trial_4,phase2_ablation
42,152.59174157932037,Fixed_Structure_Baseline_trial_4,phase2_ablation
43,166.9490022172949,Fixed_Structure_Baseline_trial_4,phase2_ablation
44,166.9490022172949,Fixed_Structure_Baseline_trial_4,phase2_ablation
45,166.9490022172949,Fixed_Structure_Baseline_trial_4,phase2_ablation
46,166.9490022172949,Fixed_Structure_Baseline_trial_4,phase2_ablation
47,166.9490022172949,Fixed_Structure_Baseline_trial_4,phase2_ablation
48,166.9490022172949,Fixed_Structure_Baseline_trial_4,phase2_ablation
49,166.9490022172949,Fixed_Structure_Baseline_trial_4,phase2_ablation
50,166.9490022172949,Fixed_Structure_Baseline_trial_4,phase2_ablation
51,166.9490022172949,Fixed_Structure_Baseline_trial_4,phase2_ablation
52,166.9490022172949,Fixed_Structure_Baseline_trial_4,phase2_ablation
53,166.9490022172949,Fixed_Structure_Baseline_trial_4,phase2_ablation
54,166.9490022172949,Fixed_Structure_Baseline_trial_4,phase2_ablation
55,166.9490022172949,Fixed_Structure_Baseline_trial_4,phase2_ablation
56,166.9490022172949,Fixed_Structure_Baseline_trial_4,phase2_ablation
57,166.9490022172949,Fixed_Structure_Baseline_trial_4,phase2_ablation
58,166.9490022172949,Fixed_Structure_Baseline_trial_4,phase2_ablation
59,166.9490022172949,Fixed_Structure_Baseline_trial_4,phase2_ablation
60,166.9490022172949,Fixed_Structure_Baseline_trial_4,phase2_ablation
61,166.9490022172949,Fixed_Structure_Baseline_trial_4,phase2_ablation
62,166.9490022172949,Fixed_Structure_Baseline_trial_4,phase2_ablation
63,166.9490022172949,Fixed_Structure_Baseline_trial_4,phase2_ablation
64,166.9490022172949,Fixed_Structure_Baseline_trial_4,phase2_ablation
65,166.9490022172949,Fixed_Structure_Baseline_trial_4,phase2_ablation
66,166.9490022172949,Fixed_Structure_Baseline_trial_4,phase2_ablation
67,166.9490022172949,Fixed_Structure_Baseline_trial_4,phase2_ablation
68,166.9490022172949,Fixed_Structure_Baseline_trial_4,phase2_ablation
69,166.9490022172949,Fixed_Structure_Baseline_trial_4,phase2_ablation
70,166.9490022172949,Fixed_Structure_Baseline_trial_4,phase2_ablation
71,166.9490022172949,Fixed_Structure_Baseline_trial_4,phase2_ablation
72,166.9490022172949,Fixed_Structure_Baseline_trial_4,phase2_ablation
73,166.9490022172949,Fixed_Structure_Baseline_trial_4,phase2_ablation
74,166.9490022172949,Fixed_Structure_Baseline_trial_4,phase2_ablation
75,166.9490022172949,Fixed_Structure_Baseline_trial_4,phase2_ablation
76,166.9490022172949,Fixed_Structure_Baseline_trial_4,phase2_ablation
77,166.9490022172949,Fixed_Structure_Baseline_trial_4,phase2_ablation
78,166.9490022172949,Fixed_Structure_Baseline_trial_4,phase2_ablation
79,166.9490022172949,Fixed_Structure_Baseline_trial_4,phase2_ablation
80,166.9490022172949,Fixed_Structure_Baseline_trial_4,phase2_ablation
81,166.9490022172949,Fixed_Structure_Baseline_trial_4,phase2_ablation
82,166.9490022172949,Fixed_Structure_Baseline_trial_4,phase2_ablation
83,166.9490022172949,Fixed_Structure_Baseline_trial_4,phase2_ablation
84,166.9490022172949,Fixed_Structure_Baseline_trial_4,phase2_ablation
85,166.9490022172949,Fixed_Structure_Baseline_trial_4,phase2_ablation
86,166.9490022172949,Fixed_Structure_Baseline_trial_4,phase2_ablation
87,166.9490022172949,Fixed_Structure_Baseline_trial_4,phase2_ablation
88,166.9490022172949,Fixed_Structure_Baseline_trial_4,phase2_ablation
89,166.9490022172949,Fixed_Structure_Baseline_trial_4,phase2_ablation
90,166.9490022172949,Fixed_Structure_Baseline_trial_4,phase2_ablation
91,166.9490022172949,Fixed_Structure_Baseline_trial_4,phase2_ablation
92,166.9490022172949,Fixed_Structure_Baseline_trial_4,phase2_ablation
93,166.9490022172949,Fixed_Structure_Baseline_trial_4,phase2_ablation
94,172.14935064935065,Fixed_Structure_Baseline_trial_4,phase2_ablation
95,172.14935064935065,Fixed_Structure_Baseline_trial_4,phase2_ablation
96,172.14935064935065,Fixed_Structure_Baseline_trial_4,phase2_ablation
97,172.14935064935065,Fixed_Structure_Baseline_trial_4,phase2_ablation
98,176.2926393847844,Fixed_Structure_Baseline_trial_4,phase2_ablation
99,185.20264116575592,Fixed_Structure_Baseline_trial_4,phase2_ablation
